market_id,question,token_id,timestamp,price,volume
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 13:20:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 13:30:16+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 13:30:17+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 13:40:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 13:40:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 13:50:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 13:50:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 14:00:17+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 14:00:18+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 14:10:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 14:10:15+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 14:20:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 14:20:14+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 14:30:14+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 14:30:14+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 14:40:06+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 14:40:06+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 14:50:06+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 14:50:06+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 15:00:17+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 15:00:17+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 15:10:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 15:10:14+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 15:20:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 15:20:13+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 15:30:15+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 15:30:16+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 15:40:13+00:00,0.0015,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,43733606130528940205044160251042558452075452127523208530271932433923866468346,2025-10-26 15:40:13+00:00,0.0085,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,47658169051485508445992446379042231845418817840085137982403117294543142424957,2025-10-26 15:50:13+00:00,0.0015,
